"C14Age","C14SD","X","CalibratedDates","27","47","67","87","107","127","147","167","187","207","227","247","267","287","307","327","347","367","387","407","427","447","467","487","507","527","547","567","587","607","627","647","667","687","707","727","747","767","787","807","827","847","867","887","907","927","947","967","987","1007","1027","1047","1067","1087","1107","1127","1147","1167","1187","1207","1227","1247","1267","1287","1307","1327","1347","1367","1387","1407","1427","1447","1467","1487","1507","1527","1547","1567","1587","1607","1627","1647","1667","1687","1707","1727","1747","1767","1787","1807","1827","1847","1867","1887","1907","1927","1947","1967","1987","2007","2027","2047","2067","2087","2107","2127","2147","2167","2187","2207","2227","2247","2267","2287","2307","2327","2347","2367","2387","2407","2427","2447","2467","2487","2507","2527","2547","2567","2587","2607","2627","2647","2667","2687","2707","2727","2747","2767","2787","2807","2827","2847","2867","2887","2907","2927","2947","2967","2987","3007","3027","3047","3067","3087","3107","3127","3147","3167","3187","3207","3227","3247","3267","3287","3307","3327","3347","3367","3387","3407","3427","3447","3467","3487","3507","3527","3547","3567","3587","3607","3627","3647","3667","3687","3707","3727","3747","3767","3787","3807","3827","3847","3867","3887","3907","3927","3947","3967","3987","4007","4027","4047","4067","4087","4107","4127","4147","4167","4187","4207","4227","4247","4267","4287","4307","4327","4347","4367","4387","4407","4427","4447","4467","4487","4507","4527","4547","4567","4587","4607","4627","4647","4667","4687","4707","4727","4747","4767","4787","4807","4827","4847","4867","4887","4907","4927","4947","4967","4987","5007","5027","5047","5067","5087","5107","5127","5147","5167","5187","5207","5227","5247","5267","5287","5307","5327","5347","5367","5387","5407","5427","5447","5467","5487","5507","5527","5547","5567","5587","5607","5627","5647","5667","5687","5707","5727","5747","5767","5787","5807","5827","5847","5867","5887","5907","5927","5947","5967","5987","6007","6027","6047","6067","6087","6107","6127","6147","6167","6187","6207","6227","6247","6267","6287","6307","6327","6347","6367","6387","6407","6427","6447","6467","6487","6507","6527","6547","6567","6587","6607","6627","6647","6667","6687","6707","6727","6747","6767","6787","6807","6827","6847","6867","6887","6907","6927","6947","6967","6987","7007","7027","7047","7067","7087","7107","7127","7147","7167","7187","7207","7227","7247","7267","7287","7307","7327","7347","7367","7387","7407","7427","7447","7467","7487","7507","7527","7547","7567","7587","7607","7627","7647","7667","7687","7707","7727","7747","7767","7787","7807","7827","7847","7867","7887","7907","7927","7947","7967","7987","8007","8027","8047","8067","8087","8107","8127","8147","8167","8187","8207","8227","8247","8267","8287","8307","8327","8347","8367","8387","8407","8427","8447","8467","8487","8507","8527","8547","8567","8587","8607","8627","8647","8667","8687","8707","8727","8747","8767","8787","8807","8827","8847","8867","8887","8907","8927","8947","8967","8987","9007","9027","9047","9067","9087","9107","9127","9147","9167","9187","9207","9227","9247","9267","9287","9307","9327","9347","9367","9387","9407","9427","9447","9467","9487","9507","9527","9547","9567","9587","9607","9627","9647","9667","9687","9707","9727","9747","9767","9787","9807","9827","9847","9867","9887","9907","9927","9947","9967","9987","10007","10027","10047","10067","10087","10107","10127","10147","10167","10187","10207","10227","10247","10267","10287","10307","10327","10347","10367","10387","10407","10427","10447","10467","10487","10507","10527","10547","10567","10587","10607","10627","10647","10667","10687","10707","10727","10747","10767","10787","10807","10827","10847","10867","10887","10907","10927","10947","10967","10987","11007","11027","11047","11067","11087","11107","11127","11147","11167","11187","11207","11227","11247","11267","11287","11307","11327","11347","11367","11387","11407","11427","11447","11467","11487","11507","11527","11547","11567","11587","11607","11627","11647","11667","11687","11707","11727","11747","11767","11787","11807","11827","11847","11867","11887","11907","11927","11947","11967","11987","12007","12027","12047","12067","12087","12107","12127","12147","12167","12187","12207","12227","12247","12267","12287","12307","12327","12347","12367","12387","12407","12427","12447","12467","12487","12507","12527","12547","12567","12587","12607","12627","12647","12667","12687","12707","12727","12747","12767","12787","12807","12827","12847","12867","12887","12907","12927","12947","12967","12987","13007","13027","13047","13067","13087","13107","13127","13147","13167","13187","13207","13227","13247","13267","13287","13307","13327","13347","13367","13387","13407","13427","13447","13467","13487","13507","13527","13547","13567","13587","13607","13627","13647","13667","13687","13707","13727","13747","13767","13787","13807","13827","13847","13867","13887","13907","13927","13947","13967","13987","14007","14027","14047","14067","14087","14107","14127","14147","14167","14187","14207","14227","14247","14267","14287","14307","14327","14347","14367","14387","14407","14427","14447","14467","14487","14507","14527","14547","14567","14587","14607","14627","14647","14667","14687","14707","14727","14747","14767","14787","14807","14827","14847","14867","14887","14907","14927","14947","14967","14987","15007","15027","15047","15067","15087","15107","15127","15147","15167","15187","15207","15227","15247","15267","15287","15307","15327","15347","15367","15387","15407","15427","15447","15467","15487","15507","15527","15547","15567","15587","15607","15627","15647","15667","15687","15707","15727","15747","15767","15787","15807","15827","15847","15867","15887","15907","15927","15947","15967","15987","16007","16027","16047","16067","16087","16107","16127","16147","16167","16187","16207","16227","16247","16267","16287","16307","16327","16347","16367","16387","16407","16427","16447","16467","16487","16507","16527","16547","16567","16587","16607","16627","16647","16667","16687","16707","16727","16747","16767","16787","16807","16827","16847","16867","16887","16907","16927","16947","16967","16987","17007","17027","17047","17067","17087","17107","17127","17147","17167","17187","17207","17227","17247","17267","17287","17307","17327","17347","17367","17387","17407","17427","17447","17467","17487","17507","17527","17547","17567","17587","17607","17627","17647","17667","17687","17707","17727","17747","17767","17787","17807","17827","17847","17867","17887","17907","17927","17947","17967","17987","18007","18027","18047","18067","18087","18107","18127","18147","18167","18187","18207","18227","18247","18267","18287","18307","18327","18347","18367","18387","18407","18427","18447","18467","18487","18507","18527","18547","18567","18587","18607","18627","18647","18667","18687","18707","18727","18747","18767","18787","18807","18827","18847","18867","18887","18907","18927","18947","18967","18987","19007","19027","19047","19067","19087","19107","19127","19147","19167","19187","19207","19227","19247","19267","19287","19307","19327","19347","19367","19387","19407","19427","19447","19467","19487","19507","19527","19547","19567","19587","19607","19627","19647","19667","19687","19707","19727","19747","19767","19787","19807","19827","19847","19867","19887","19907","19927","19947","19967","19987","20007","20027","20047","20067","20087","20107","20127","20147","20167","20187","20207","20227","20247","20267","20287","20307","20327","20347","20367","20387","20407","20427","20447","20467","20487","20507","20527","20547","20567","20587","20607","20627","20647","20667","20687","20707","20727","20747","20767","20787","20807","20827","20847","20867","20887","20907","20927","20947","20967","20987","21007","21027","21047","21067","21087","21107","21127","21147","21167","21187","21207","21227","21247","21267","21287","21307","21327","21347","21367","21387","21407","21427","21447","21467","21487","21507","21527","21547","21567","21587","21607","21627","21647","21667","21687","21707","21727","21747","21767","21787","21807","21827","21847","21867","21887","21907","21927","21947","21967","21987","22007","22027","22047","22067","22087","22107","22127","22147","22167","22187","22207","22227","22247","22267","22287","22307","22327","22347","22367","22387","22407","22427","22447","22467","22487","22507","22527","22547","22567","22587","22607","22627","22647","22667","22687","22707","22727","22747","22767","22787","22807","22827","22847","22867","22887","22907","22927","22947","22967","22987","23007","23027","23047","23067","23087","23107","23127","23147","23167","23187","23207","23227","23247","23267","23287","23307","23327","23347","23367","23387","23407","23427","23447","23467","23487","23507","23527","23547","23567","23587","23607","23627","23647","23667","23687","23707","23727","23747","23767","23787","23807","23827","23847","23867","23887","23907","23927","23947","23967","23987","24007","24027","24047","24067","24087","24107","24127","24147","24167","24187","24207","24227","24247","24267","24287","24307","24327","24347","24367","24387","24407","24427","24447","24467","24487","24507","24527","24547","24567","24587","24607","24627","24647","24667","24687","24707","24727","24747","24767","24787","24807","24827","24847","24867","24887","24907","24927","24947","24967","24987","25007","25027","25047","25067","25087","25107","25127","25147","25167","25187","25207","25227","25247","25267","25287","25307","25327","25347","25367","25387","25407","25427","25447","25467","25487","25507","25527","25547","25567","25587","25607","25627","25647","25667","25687","25707","25727","25747","25767","25787","25807","25827","25847","25867","25887","25907","25927","25947","25967","25987","26007","26027","26047","26067","26087","26107","26127","26147","26167","26187","26207","26227","26247","26267","26287","26307","26327","26347","26367","26387","26407","26427","26447","26467","26487","26507","26527","26547","26567","26587","26607","26627","26647","26667","26687","26707","26727","26747","26767","26787","26807","26827","26847","26867","26887","26907","26927","26947","26967","26987","27007","27027","27047","27067","27087","27107","27127","27147","27167","27187","27207","27227","27247","27267","27287","27307","27327","27347","27367","27387","27407","27427","27447","27467","27487","27507","27527","27547","27567","27587","27607","27627","27647","27667","27687","27707","27727","27747","27767","27787","27807","27827","27847","27867","27887","27907","27927","27947","27967","27987","28007","28027","28047","28067","28087","28107","28127","28147","28167","28187","28207","28227","28247","28267","28287","28307","28327","28347","28367","28387","28407","28427","28447","28467","28487","28507","28527","28547","28567","28587","28607","28627","28647","28667","28687","28707","28727","28747","28767","28787","28807","28827","28847","28867","28887","28907","28927","28947","28967","28987","29007","29027","29047","29067","29087","29107","29127","29147","29167","29187","29207","29227","29247","29267","29287","29307","29327","29347","29367","29387","29407","29427","29447","29467","29487","29507","29527","29547","29567","29587","29607","29627","29647","29667","29687","29707","29727","29747","29767","29787","29807","29827","29847","29867","29887","29907","29927","29947","29967","29987","30007","30027","30047","30067","30087","30107","30127","30147","30167","30187","30207","30227","30247","30267","30287","30307","30327","30347","30367","30387","30407","30427","30447","30467","30487","30507","30527","30547","30567","30587","30607","30627","30647","30667","30687","30707","30727","30747","30767","30787","30807","30827","30847","30867","30887","30907","30927","30947","30967","30987","31007","31027","31047","31067","31087","31107","31127","31147","31167","31187","31207","31227","31247","31267","31287","31307","31327","31347","31367","31387","31407","31427","31447","31467","31487","31507","31527","31547","31567","31587","31607","31627","31647","31667","31687","31707","31727","31747","31767","31787","31807","31827","31847","31867","31887","31907","31927","31947","31967","31987","32007","32027","32047","32067","32087","32107","32127","32147","32167","32187","32207","32227","32247","32267","32287","32307","32327","32347","32367","32387","32407","32427","32447","32467","32487","32507","32527","32547","32567","32587","32607","32627","32647","32667","32687","32707","32727","32747","32767","32787","32807","32827","32847","32867","32887","32907","32927","32947","32967","32987","33007","33027","33047","33067","33087","33107","33127","33147","33167","33187","33207","33227","33247","33267","33287","33307","33327","33347","33367","33387","33407","33427","33447","33467","33487","33507","33527","33547","33567","33587","33607","33627","33647","33667","33687","33707","33727","33747","33767","33787","33807","33827","33847","33867","33887","33907","33927","33947","33967","33987","34007","34027","34047","34067","34087","34107","34127","34147","34167","34187","34207","34227","34247","34267","34287","34307","34327","34347","34367","34387","34407","34427","34447","34467","34487","34507","34527","34547","34567","34587","34607","34627","34647","34667","34687","34707","34727","34747","34767","34787","34807","34827","34847","34867","34887","34907","34927","34947","34967","34987","35007","35027","35047","35067","35087","35107","35127","35147","35167","35187","35207","35227","35247","35267","35287","35307","35327","35347","35367","35387","35407","35427","35447","35467","35487","35507","35527","35547","35567","35587","35607","35627","35647","35667","35687","35707","35727","35747","35767","35787","35807","35827","35847","35867","35887","35907","35927","35947","35967","35987","36007","36027","36047","36067","36087","36107","36127","36147","36167","36187","36207","36227","36247","36267","36287","36307","36327","36347","36367","36387","36407","36427","36447","36467","36487","36507","36527","36547","36567","36587","36607","36627","36647","36667","36687","36707","36727","36747","36767","36787","36807","36827","36847","36867","36887","36907","36927","36947","36967","36987","37007","37027","37047","37067","37087","37107","37127","37147","37167","37187","37207","37227","37247","37267","37287","37307","37327","37347","37367","37387","37407","37427","37447","37467","37487","37507","37527","37547","37567","37587","37607","37627","37647","37667","37687","37707","37727","37747","37767","37787","37807","37827","37847","37867","37887","37907","37927","37947","37967","37987","38007","38027","38047","38067","38087","38107","38127","38147","38167","38187","38207","38227","38247","38267","38287","38307","38327","38347","38367","38387","38407","38427","38447","38467","38487","38507","38527","38547","38567","38587","38607","38627","38647","38667","38687","38707","38727","38747","38767","38787","38807","38827","38847","38867","38887","38907","38927","38947","38967","38987","39007","39027","39047","39067","39087","39107","39127","39147","39167","39187","39207","39227","39247","39267","39287","39307","39327","39347","39367","39387","39407","39427","39447","39467","39487","39507","39527","39547","39567","39587","39607","39627","39647","39667","39687","39707","39727","39747","39767","39787","39807","39827","39847","39867","39887","39907","39927","39947","39967","39987","40007","40027","40047","40067","40087","40107","40127","40147","40167","40187","40207","40227","40247","40267","40287","40307","40327","40347","40367","40387","40407","40427","40447","40467","40487","40507","40527","40547","40567","40587","40607","40627","40647","40667","40687","40707","40727","40747","40767","40787","40807","40827","40847","40867","40887","40907","40927","40947","40967","40987","41007","41027","41047","41067","41087","41107","41127","41147","41167","41187","41207","41227","41247","41267","41287","41307","41327","41347","41367","41387","41407","41427","41447","41467","41487","41507","41527","41547","41567","41587","41607","41627","41647","41667","41687","41707","41727","41747","41767","41787","41807","41827","41847","41867","41887","41907","41927","41947","41967","41987","42007","42027","42047","42067","42087","42107","42127","42147","42167","42187","42207","42227","42247","42267","42287","42307","42327","42347","42367","42387","42407","42427","42447","42467","42487","42507","42527","42547","42567","42587","42607","42627","42647","42667","42687","42707","42727","42747","42767","42787","42807","42827","42847","42867","42887","42907","42927","42947","42967","42987","43007","43027","43047","43067","43087","43107","43127","43147","43167","43187","43207","43227","43247","43267","43287","43307","43327","43347","43367","43387","43407","43427","43447","43467","43487","43507","43527","43547","43567","43587","43607","43627","43647","43667","43687","43707","43727","43747","43767","43787","43807","43827","43847","43867","43887","43907","43927","43947","43967","43987","44007","44027","44047","44067","44087","44107","44127","44147","44167","44187","44207","44227","44247","44267","44287","44307","44327","44347","44367","44387","44407","44427","44447","44467","44487","44507","44527","44547","44567","44587","44607","44627","44647","44667","44687","44707","44727","44747","44767","44787","44807","44827","44847","44867","44887","44907","44927","44947","44967","44987","45007","45027","45047","45067","45087","45107","45127","45147","45167","45187","45207","45227","45247","45267","45287","45307","45327","45347","45367","45387","45407","45427","45447","45467","45487","45507","45527","45547","45567","45587","45607","45627","45647","45667","45687","45707","45727","45747","45767","45787","45807","45827","45847","45867","45887","45907","45927","45947","45967","45987","46007","46027","46047","46067","46087","46107","46127","46147","46167","46187","46207","46227","46247","46267","46287","46307","46327","46347","46367","46387","46407","46427","46447","46467","46487","46507","46527","46547","46567","46587","46607","46627","46647","46667","46687","46707","46727","46747","46767","46787","46807","46827","46847","46867","46887","46907","46927","46947","46967","46987","47007","47027","47047","47067","47087","47107","47127","47147","47167","47187","47207","47227","47247","47267","47287","47307","47327","47347","47367","47387","47407","47427","47447","47467","47487","47507","47527","47547","47567","47587","47607","47627","47647","47667","47687","47707","47727","47747","47767","47787","47807","47827","47847","47867","47887","47907","47927","47947","47967","47987","48007","48027","48047","48067","48087","48107","48127","48147","48167","48187","48207","48227","48247","48267","48287","48307","48327","48347","48367","48387","48407","48427","48447","48467","48487","48507","48527","48547","48567","48587","48607","48627","48647","48667","48687","48707","48727","48747","48767","48787","48807","48827","48847","48867","48887","48907","48927","48947","48967","48987","49007","49027","49047","49067","49087","49107","49127","49147","49167","49187","49207","49227","49247","49267","49287","49307","49327","49347","49367","49387","49407","49427","49447","49467","49487","49507","49527","49547","49567","49587","49607","49627","49647","49667","49687","49707","49727","49747","49767","49787","49807","49827","49847","49867","49887","49907","49927","49947","49967","49987","50007","50027","50047","50067","50087","50107","50127","50147","50167","50187","50207","50227","50247","50267","50287","50307","50327","50347","50367","50387","50407","50427","50447","50467","50487","50507","50527","50547","50567","50587","50607","50627","50647","50667","50687","50707","50727","50747","50767","50787","50807","50827","50847","50867","50887","50907","50927","50947","50967","50987","51007","51027","51047","51067","51087","51107","51127","51147","51167","51187","51207","51227","51247","51267","51287","51307","51327","51347","51367","51387","51407","51427","51447","51467","51487","51507","51527","51547","51567","51587","51607","51627","51647","51667","51687","51707","51727","51747","51767","51787","51807","51827","51847","51867","51887","51907","51927","51947","51967","51987","52007","52027","52047","52067","52087","52107","52127","52147","52167","52187","52207","52227","52247","52267","52287","52307","52327","52347","52367","52387","52407","52427","52447","52467","52487","52507","52527","52547","52567","52587","52607","52627","52647","52667","52687","52707","52727","52747","52767","52787","52807","52827","52847","52867","52887","52907","52927","52947","52967","52987","53007","53027","53047","53067","53087","53107","53127","53147","53167","53187","53207","53227","53247","53267","53287","53307","53327","53347","53367","53387","53407","53427","53447","53467","53487","53507","53527","53547","53567","53587","53607","53627","53647","53667","53687","53707","53727","53747","53767","53787","53807","53827","53847","53867","53887","53907"
"1695","55",NA,"Probabilities of ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000218551100822842","0.00131313837614312","0.00861142615615496","0.0303403606428346","0.0255176130099497","0.0173067479556931","0.0259709127980201","0.0201621183726268","0.0646299628446626","0.1295423161474","0.13425148884409","0.130729148816549","0.113919865885047","0.0701745942426545","0.0449896796940163","0.0841967176064447","0.108907622951812","0.0306888334547389","0.00597651685160812","0.0011536623332127","0.000744892991114054","0.0006568559294011","0.000546850063491263","0.000175668786764894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
