"X","C14ID","C14Age","C14SD","LabCode","Material","SiteID","Latitude","Longitude","Country","WeightedMeans","CalibratedDates","3411","3416","3421","3426","3431","3436","3441","3446","3451","3456","3461","3466","3471","3476","3481","3486","3491","3496","3501","3506","3511","3516","3521","3526","3531","3536","3541","3546","3551","3556","3561","3566","3571","3576","3581","3586","3591","3596","3601","3606","3611","3616","3621","3626","3631","3636","3641","3646","3651","3656","3661","3666","3671","3676","3681","3686","3691","3696","3701","3706","3711","3716","3721","3726","3731","3736","3741","3746","3751","3756","3761","3766","3771","3776","3781","3786","3791","3796","3801","3806","3811","3816","3821","3826","3831","3836","3841","3846","3851","3856","3861","3866","3871","3876","3881","3886","3891","3896","3901","3906","3911","3916","3921","3926","3931","3936","3941","3946","3951","3956","3961","3966","3971","3976","3981","3986","3991","3996","4001","4006","4011","4016","4021","4026","4031","4036","4041","4046","4051","4056","4061","4066","4071","4076","4081","4086","4091","4096","4101","4106","4111","4116","4121","4126","4131","4136","4141","4146","4151","4156","4161","4166","4171","4176","4181","4186","4191","4196","4201","4206","4211","4216","4221","4226","4231","4236","4241","4246","4251","4256","4261","4266","4271","4276","4281","4286","4291","4296","4301","4306","4311","4316","4321","4326","4331","4336","4341","4346","4351","4356","4361","4366","4371","4376","4381","4386","4391","4396","4401","4406","4411","4416","4421","4426","4431","4436","4441","4446","4451","4456","4461","4466","4471","4476","4481","4486","4491","4496","4501","4506","4511","4516","4521","4526","4531","4536","4541","4546","4551","4556","4561","4566","4571","4576","4581","4586","4591","4596","4601","4606","4611","4616","4621","4626","4631","4636","4641","4646","4651","4656","4661","4666","4671","4676","4681","4686","4691","4696","4701","4706","4711","4716","4721","4726","4731","4736","4741","4746","4751","4756","4761","4766","4771","4776","4781","4786","4791","4796","4801","4806","4811","4816","4821","4826","4831","4836","4841","4846","4851","4856","4861","4866","4871","4876","4881","4886","4891","4896","4901","4906","4911","4916","4921","4926","4931","4936","4941","4946","4951","4956","4961","4966","4971","4976","4981","4986","4991","4996","5001","5006","5011","5016","5021","5026","5031","5036","5041","5046","5051","5056","5061","5066","5071","5076","5081","5086","5091","5096","5101","5106","5111","5116","5121","5126","5131","5136","5141","5146","5151","5156","5161","5166","5171","5176","5181","5186","5191","5196","5201","5206","5211","5216","5221","5226","5231","5236","5241","5246","5251","5256","5261","5266","5271","5276","5281","5286","5291","5296","5301","5306","5311","5316","5321","5326","5331","5336","5341","5346","5351","5356","5361","5366","5371","5376","5381","5386","5391","5396","5401","5406","5411","5416","5421","5426","5431","5436","5441","5446","5451","5456","5461","5466","5471","5476","5481","5486","5491","5496","5501","5506","5511","5516","5521","5526","5531","5536","5541","5546","5551","5556","5561","5566","5571","5576","5581","5586","5591","5596","5601","5606","5611","5616","5621","5626","5631","5636","5641","5646","5651","5656","5661","5666","5671","5676","5681","5686","5691","5696","5701","5706","5711","5716","5721","5726","5731","5736","5741","5746","5751","5756","5761","5766","5771","5776","5781","5786","5791","5796","5801","5806","5811","5816","5821","5826","5831","5836","5841","5846","5851","5856","5861","5866","5871","5876","5881","5886","5891","5896","5901","5906","5911","5916","5921","5926","5931","5936","5941","5946","5951","5956","5961","5966","5971","5976","5981","5986","5991","5996","6001","6006","6011","6016","6021","6026","6031","6036","6041","6046","6051","6056","6061","6066","6071","6076","6081","6086","6091","6096","6101","6106","6111","6116","6121","6126","6131","6136","6141","6146","6151","6156","6161","6166","6171","6176","6181","6186","6191","6196","6201","6206","6211","6216","6221","6226","6231","6236","6241","6246","6251","6256","6261","6266","6271","6276","6281","6286","6291","6296","6301","6306","6311","6316","6321","6326","6331","6336","6341","6346","6351","6356","6361","6366","6371","6376","6381","6386","6391","6396","6401","6406","6411","6416","6421","6426","6431","6436","6441","6446","6451","6456","6461","6466","6471","6476","6481","6486","6491","6496","6501","6506","6511","6516","6521","6526","6531","6536","6541","6546","6551","6556","6561","6566","6571","6576","6581","6586","6591","6596","6601","6606","6611","6616","6621","6626","6631","6636","6641","6646","6651","6656","6661","6666","6671","6676","6681","6686","6691","6696","6701","6706","6711","6716","6721","6726","6731","6736","6741","6746","6751","6756","6761","6766","6771","6776","6781","6786","6791","6796","6801","6806","6811","6816","6821","6826","6831","6836","6841","6846","6851","6856","6861","6866","6871","6876","6881","6886","6891","6896","6901","6906","6911","6916","6921","6926","6931","6936","6941","6946","6951","6956","6961","6966","6971","6976","6981","6986","6991","6996","7001","7006","7011","7016","7021","7026","7031","7036","7041","7046","7051","7056","7061","7066","7071","7076","7081","7086","7091","7096","7101","7106","7111","7116","7121","7126","7131","7136","7141","7146","7151","7156","7161","7166","7171","7176","7181","7186","7191","7196","7201","7206","7211","7216","7221","7226","7231","7236","7241","7246","7251","7256","7261","7266","7271","7276","7281","7286","7291","7296","7301","7306","7311","7316","7321","7326","7331","7336","7341","7346","7351","7356","7361","7366","7371","7376","7381","7386","7391","7396","7401","7406","7411","7416","7421","7426","7431","7436","7441","7446","7451","7456","7461","7466","7471","7476","7481","7486","7491","7496","7501","7506","7511","7516","7521","7526","7531","7536","7541","7546","7551","7556","7561","7566","7571","7576","7581","7586","7591","7596","7601","7606","7611","7616","7621","7626","7631","7636","7641","7646","7651","7656","7661","7666","7671","7676","7681","7686","7691","7696","7701","7706","7711","7716","7721","7726","7731","7736","7741","7746","7751","7756","7761","7766","7771","7776","7781","7786","7791","7796","7801","7806","7811","7816","7821","7826","7831","7836","7841","7846","7851","7856","7861","7866","7871","7876","7881","7886","7891","7896","7901","7906","7911","7916","7921","7926","7931","7936","7941","7946","7951","7956","7961","7966","7971","7976","7981","7986","7991","7996","8001","8006","8011","8016","8021","8026","8031","8036","8041","8046","8051","8056","8061","8066","8071","8076","8081","8086","8091","8096","8101","8106","8111","8116","8121","8126","8131","8136","8141","8146","8151","8156","8161","8166","8171","8176","8181","8186","8191","8196","8201","8206","8211","8216","8221","8226","8231","8236","8241","8246","8251","8256","8261","8266","8271","8276","8281","8286","8291","8296","8301","8306","8311","8316","8321","8326","8331","8336","8341","8346","8351","8356","8361","8366","8371","8376","8381","8386","8391","8396","8401","8406","8411","8416","8421","8426","8431","8436","8441","8446","8451","8456","8461","8466","8471","8476","8481","8486","8491","8496","8501","8506","8511","8516","8521","8526","8531","8536","8541","8546","8551","8556","8561","8566","8571","8576","8581","8586","8591","8596","8601","8606","8611","8616","8621","8626","8631","8636","8641","8646","8651","8656","8661","8666","8671","8676","8681","8686","8691","8696","8701","8706","8711","8716","8721","8726","8731","8736","8741","8746","8751","8756","8761","8766","8771","8776","8781","8786","8791","8796","8801","8806","8811","8816","8821","8826","8831","8836","8841","8846","8851","8856","8861","8866","8871","8876","8881","8886","8891","8896","8901","8906","8911","8916","8921","8926","8931","8936","8941","8946","8951","8956","8961","8966","8971","8976","8981","8986","8991","8996","9001","9006","9011","9016","9021","9026","9031","9036","9041","9046","9051","9056","9061","9066","9071","9076","9081","9086","9091","9096","9101","9106","9111","9116","9121","9126","9131","9136","9141","9146","9151","9156","9161","9166","9171","9176","9181","9186","9191","9196","9201","9206","9211","9216","9221","9226","9231","9236","9241","9246","9251","9256","9261","9266","9271","9276","9281","9286","9291","9296","9301","9306","9311","9316","9321","9326","9331","9336","9341","9346","9351","9356","9361","9366","9371","9376","9381","9386","9391","9396","9401","9406","9411","9416","9421","9426","9431","9436","9441","9446","9451","9456","9461","9466","9471","9476","9481","9486","9491","9496","9501","9506","9511","9516","9521","9526","9531","9536","9541","9546","9551","9556","9561","9566","9571","9576","9581","9586","9591","9596","9601","9606","9611","9616","9621","9626","9631","9636","9641","9646","9651","9656","9661","9666","9671","9676","9681","9686","9691","9696","9701","9706","9711","9716","9721","9726","9731","9736","9741","9746","9751","9756","9761","9766","9771","9776","9781","9786","9791","9796","9801","9806","9811","9816","9821","9826","9831","9836","9841","9846","9851","9856","9861","9866","9871","9876","9881","9886","9891","9896","9901","9906","9911","9916","9921","9926","9931","9936","9941","9946","9951","9956","9961","9966","9971","9976","9981","9986","9991","9996","10001","10006","10011","10016","10021","10026","10031","10036","10041","10046","10051","10056","10061","10066","10071","10076","10081","10086","10091","10096","10101","10106","10111","10116","10121","10126","10131","10136","10141","10146","10151","10156","10161","10166","10171","10176","10181","10186","10191","10196","10201","10206","10211","10216","10221","10226","10231","10236","10241","10246","10251","10256","10261","10266","10271","10276","10281","10286","10291","10296","10301","10306","10311","10316","10321","10326","10331","10336","10341","10346","10351","10356","10361","10366","10371","10376","10381","10386","10391","10396","10401","10406","10411","10416","10421","10426","10431","10436","10441","10446","10451","10456","10461","10466","10471","10476","10481","10486","10491","10496","10501","10506","10511","10516","10521","10526","10531","10536","10541","10546","10551","10556","10561","10566","10571","10576","10581","10586","10591","10596","10601","10606","10611","10616","10621","10626","10631","10636","10641","10646","10651","10656","10661","10666","10671","10676","10681","10686","10691","10696","10701","10706","10711","10716","10721","10726","10731","10736","10741","10746","10751","10756","10761","10766","10771","10776","10781","10786","10791","10796","10801","10806","10811","10816","10821","10826","10831","10836","10841","10846","10851","10856","10861","10866","10871","10876","10881","10886","10891","10896","10901","10906","10911","10916","10921","10926","10931","10936","10941","10946","10951","10956","10961","10966","10971","10976","10981"
"6574","3235","4500","55","Lu-1952","bone","S4026","55.76","12.41","Denmark","5148.69882982659","Probabilities of 3235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.44525680730449e-05","0.000156176448420397","0.000372227338660643","0.000728528351372529","0.001172986446262","0.00169544584592529","0.00209561690757039","0.00217391401134213","0.00204318568100057","0.00190389217955071","0.0018760586262847","0.00194176882793013","0.00209615031488217","0.00220742272967194","0.00209210214267549","0.00188490881921047","0.00159377799802009","0.00119816189431551","0.000994559273174404","0.00106016721181657","0.00150067691200484","0.00229999717054683","0.00316845625994141","0.00408471072892351","0.00582681683890951","0.00822669931816815","0.00931801974934804","0.00956965978295628","0.0097500621438404","0.00930700053181836","0.00796882773669401","0.0062282409515793","0.00504872395156415","0.00493794874539216","0.00568443457543852","0.0067324039822997","0.00785058808007793","0.0096576620244865","0.012435187621988","0.0152122662956437","0.016693748026031","0.0169408630418188","0.0169440006617001","0.0169113390824297","0.0168574225788506","0.0168197857685272","0.0166449265294085","0.0164767502783053","0.0166067722315256","0.0168924473413765","0.0168914460342656","0.0164056203137187","0.0161608929347945","0.0162978981469549","0.0166679601696363","0.0169264597741473","0.0169092173315157","0.0163020130194173","0.0154948949093849","0.0151306765111511","0.0155952904045185","0.016410351213554","0.017026143642414","0.0170999543135117","0.0170652267027605","0.0169280123209266","0.016562560792554","0.0156718921360101","0.0146776525720651","0.0137847143583573","0.0132667798125036","0.0143748142051926","0.0156766512721192","0.015887926152853","0.0154721613388121","0.0154492516015216","0.0161346811988128","0.0163414628615069","0.0159639298379694","0.0155327610503207","0.0155522575171018","0.0158913915458784","0.0162859643187031","0.0166862939503264","0.0169858017880655","0.0168309458247314","0.0159783821765579","0.0144849360735319","0.0130239159843414","0.0113510460376077","0.00913864827005408","0.00611396018922594","0.00308914400379531","0.00105874327263962","0.000246834055477528","4.23158769536433e-05","0","0","1.08542159251142e-05","6.07712979943812e-05","2.13091776618083e-05","0","0","0","3.49755694626482e-05","9.93083996566854e-05","0.000160415497514548","0.000192674882903557","0.000180449466687494","0.000189222978750287","0.000243661868747859","0.000362375012755758","0.000567831860582582","0.000940277643711183","0.00127163714702545","0.00126727684387293","0.000855555063521452","0.000393355119574548","0.000157135604464107","9.07540185651186e-05","6.97617026024926e-05","2.25762520046425e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12034","19975","3855","35","Poz-17033","bone","S7855","55.6591","11.2125","Denmark","4277.83449825574","Probabilities of 19975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.11038965973954e-05","2.2707312705047e-05","0","0","0","0","0","0","0","0","0","0","0","0","8.36113657360015e-05","0.000395799655852592","0.00130898483597216","0.00269943972069913","0.00321284216407583","0.00270940617929897","0.00185715364060638","0.00111553641935036","0.000551023561730924","0.00029300488124101","0.000219826549321897","0.000393797532068858","0.00139263540411056","0.00556181071519128","0.0138092689444415","0.0200642494729901","0.0196647605557816","0.0164545251367288","0.0156558721707897","0.017803308842915","0.0215677664007209","0.0232025829734566","0.0211563660063806","0.0158450335842892","0.0105177822573352","0.00763913288513024","0.00754459594694568","0.00957044963566818","0.0130125713672344","0.0176070616815876","0.0224889135194356","0.0271162961737487","0.0282139531656604","0.0272591592415761","0.0263639181834285","0.0258292855434176","0.0262233193431352","0.0270921199657952","0.0282925810785509","0.0282376053764699","0.0280548772030992","0.0255021831413762","0.0204602984913794","0.0158620618767622","0.0143951745125186","0.0143414910938239","0.0139204285111555","0.0143433377875421","0.0168034418050689","0.0206488019220031","0.023719368002916","0.0247692349160823","0.0231946926849566","0.0198234124520609","0.0153238104890976","0.0121456400099305","0.0135784990482171","0.0172545571090419","0.0190520777262356","0.0189555058364971","0.0182515909276191","0.0177781059849891","0.0176102818721871","0.0160325613814671","0.0113698659841774","0.0052586061490662","0.00134138882151489","0.000127540971041961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
